order_id,order_date,region,channel,category,quantity,unit_price,revenue,refunded
ORD-100739,2026-06-25,NA,paid_search,accessories,1,31.65,31.65,false
ORD-100740,2026-06-25,EMEA,email,footwear,2,111.7,223.4,false
ORD-100741,2026-06-25,APAC,email,footwear,3,116.61,349.83,false
ORD-100742,2026-06-25,NA,organic,accessories,3,24.49,73.47,false
ORD-100743,2026-06-25,APAC,paid_search,outerwear,1,175.4,175.4,false
ORD-100744,2026-06-25,APAC,organic,outerwear,2,172.39,344.78,false
ORD-100745,2026-06-25,NA,email,outerwear,2,135.06,270.12,false
ORD-100746,2026-06-25,EMEA,email,outerwear,1,178.98,178.98,false
ORD-100747,2026-06-25,LATAM,email,outerwear,2,194.79,389.58,false
ORD-100748,2026-06-25,LATAM,paid_search,footwear,2,110.58,221.16,false
ORD-100749,2026-06-25,NA,organic,bags,2,85.63,171.26,false
ORD-100750,2026-06-25,EMEA,organic,footwear,1,113.0,113.0,false
ORD-100751,2026-06-25,NA,organic,footwear,1,66.98,66.98,false
ORD-100752,2026-06-26,NA,email,bags,1,75.62,75.62,false
ORD-100753,2026-06-26,NA,affiliate,accessories,2,25.34,50.68,false
ORD-100754,2026-06-26,NA,organic,footwear,1,87.06,87.06,false
ORD-100755,2026-06-26,APAC,paid_search,accessories,1,34.97,34.97,false
ORD-100756,2026-06-26,EMEA,affiliate,footwear,1,95.49,95.49,true
ORD-100757,2026-06-26,NA,organic,outerwear,1,189.21,189.21,false
ORD-100758,2026-06-26,NA,organic,footwear,1,112.81,112.81,false
ORD-100759,2026-06-26,EMEA,email,footwear,3,75.21,225.63,false
ORD-100760,2026-06-26,APAC,paid_search,outerwear,1,182.7,182.7,true
ORD-100761,2026-06-26,EMEA,affiliate,bags,4,72.62,290.48,false
ORD-100762,2026-06-26,EMEA,organic,footwear,3,84.04,252.12,false
ORD-100763,2026-06-26,EMEA,paid_search,outerwear,1,199.93,199.93,false
ORD-100764,2026-06-26,EMEA,paid_search,footwear,1,97.3,97.3,false
ORD-100765,2026-06-26,APAC,organic,bags,1,81.58,81.58,false
ORD-100766,2026-06-26,EMEA,organic,outerwear,1,133.04,133.04,false
ORD-100767,2026-06-26,NA,paid_search,outerwear,4,179.77,719.08,false
ORD-100768,2026-06-26,EMEA,affiliate,outerwear,1,190.93,190.93,false
ORD-100769,2026-06-26,NA,paid_search,bags,3,85.58,256.74,false
ORD-100770,2026-06-26,EMEA,email,accessories,1,30.13,30.13,false
ORD-100771,2026-06-26,NA,paid_search,outerwear,4,132.62,530.48,false
ORD-100772,2026-06-26,EMEA,organic,accessories,1,23.1,23.1,false
ORD-100773,2026-06-26,LATAM,paid_search,accessories,1,27.47,27.47,false
ORD-100774,2026-06-26,EMEA,organic,accessories,1,22.75,22.75,false
ORD-100775,2026-06-26,EMEA,email,footwear,1,85.24,85.24,false
ORD-100776,2026-06-26,EMEA,email,accessories,1,31.0,31.0,false
ORD-100777,2026-06-26,NA,email,footwear,1,107.37,107.37,false
ORD-100778,2026-06-26,NA,email,bags,4,75.09,300.36,false
ORD-100779,2026-06-26,APAC,email,footwear,3,72.1,216.3,false
ORD-100780,2026-06-26,NA,organic,outerwear,1,201.09,201.09,false
ORD-100781,2026-06-26,NA,email,footwear,1,113.99,113.99,false
ORD-100782,2026-06-26,NA,paid_search,bags,1,64.28,64.28,false
ORD-100783,2026-06-26,NA,paid_search,accessories,2,27.42,54.84,false
ORD-100784,2026-06-26,APAC,paid_search,accessories,1,32.83,32.83,false
ORD-100785,2026-06-26,EMEA,paid_search,footwear,1,82.42,82.42,false
ORD-100786,2026-06-26,EMEA,organic,footwear,1,75.65,75.65,false
ORD-100787,2026-06-27,APAC,organic,footwear,1,70.81,70.81,false
ORD-100788,2026-06-27,LATAM,paid_search,outerwear,1,198.91,198.91,false
ORD-100789,2026-06-27,NA,paid_search,outerwear,1,158.32,158.32,false
ORD-100790,2026-06-27,EMEA,organic,outerwear,1,204.14,204.14,true
ORD-100791,2026-06-27,NA,organic,footwear,1,102.4,102.4,false
ORD-100792,2026-06-27,NA,affiliate,outerwear,1,175.09,175.09,false
ORD-100793,2026-06-27,NA,organic,bags,1,66.2,66.2,false
ORD-100794,2026-06-27,NA,paid_search,outerwear,1,196.13,196.13,false
ORD-100795,2026-06-27,NA,email,bags,1,77.66,77.66,true
ORD-100796,2026-06-27,EMEA,organic,footwear,1,112.71,112.71,false
ORD-100797,2026-06-27,EMEA,organic,outerwear,2,198.23,396.46,false
ORD-100798,2026-06-27,LATAM,paid_search,bags,1,76.2,76.2,false
ORD-100799,2026-06-27,EMEA,organic,footwear,2,84.05,168.1,false
ORD-100800,2026-06-27,LATAM,organic,bags,1,69.18,69.18,false
ORD-100801,2026-06-27,NA,paid_search,bags,1,90.85,90.85,false
ORD-100802,2026-06-27,APAC,organic,footwear,4,102.04,408.16,false
ORD-100803,2026-06-27,EMEA,affiliate,accessories,1,33.8,33.8,false
ORD-100804,2026-06-28,APAC,paid_search,bags,3,80.87,242.61,false
ORD-100805,2026-06-28,EMEA,email,accessories,1,26.59,26.59,false
ORD-100806,2026-06-28,NA,email,footwear,1,112.45,112.45,false
ORD-100807,2026-06-28,EMEA,email,accessories,1,26.95,26.95,false
ORD-100808,2026-06-28,NA,affiliate,accessories,1,30.39,30.39,false
ORD-100809,2026-06-28,EMEA,paid_search,bags,2,78.16,156.32,false
ORD-100810,2026-06-28,EMEA,email,accessories,1,35.34,35.34,false
ORD-100811,2026-06-28,APAC,email,outerwear,2,139.06,278.12,false
ORD-100812,2026-06-28,EMEA,paid_search,outerwear,1,192.16,192.16,false
ORD-100813,2026-06-28,APAC,organic,bags,1,52.62,52.62,false
ORD-100814,2026-06-28,EMEA,email,bags,1,85.9,85.9,false
ORD-100815,2026-06-28,NA,email,outerwear,4,172.48,689.92,false
ORD-100816,2026-06-28,NA,email,accessories,1,22.18,22.18,false
ORD-100817,2026-06-28,LATAM,organic,accessories,1,20.46,20.46,false
ORD-100818,2026-06-28,NA,organic,footwear,2,93.49,186.98,false
ORD-100819,2026-06-29,NA,email,accessories,2,31.91,63.82,false
ORD-100820,2026-06-29,NA,organic,outerwear,3,126.2,378.6,false
ORD-100821,2026-06-29,LATAM,paid_search,outerwear,3,196.71,590.13,false
ORD-100822,2026-06-29,EMEA,email,footwear,1,106.12,106.12,false
ORD-100823,2026-06-29,NA,organic,accessories,1,21.32,21.32,false
ORD-100824,2026-06-29,EMEA,organic,accessories,1,28.6,28.6,false
ORD-100825,2026-06-29,APAC,affiliate,footwear,4,89.2,356.8,false
ORD-100826,2026-06-29,LATAM,paid_search,accessories,1,35.0,35.0,false
ORD-100827,2026-06-29,LATAM,organic,outerwear,1,168.63,168.63,false
ORD-100828,2026-06-29,NA,paid_search,footwear,1,75.65,75.65,false
ORD-100829,2026-06-29,LATAM,paid_search,outerwear,2,176.21,352.42,false
ORD-100830,2026-06-29,EMEA,email,footwear,1,117.88,117.88,false
ORD-100831,2026-06-29,NA,organic,footwear,1,83.39,83.39,false
ORD-100832,2026-06-29,EMEA,organic,outerwear,4,197.4,789.6,false
ORD-100833,2026-06-29,EMEA,paid_search,accessories,2,25.87,51.74,false
ORD-100834,2026-06-29,EMEA,organic,bags,1,80.42,80.42,false
ORD-100835,2026-06-29,NA,paid_search,footwear,4,118.93,475.72,false
ORD-100836,2026-06-29,LATAM,organic,outerwear,1,145.78,145.78,false
ORD-100837,2026-06-29,APAC,organic,outerwear,1,125.36,125.36,false
ORD-100838,2026-06-29,NA,paid_search,accessories,1,29.06,29.06,false
ORD-100839,2026-06-29,LATAM,organic,footwear,2,77.11,154.22,false
ORD-100840,2026-06-29,NA,organic,accessories,1,20.99,20.99,false
ORD-100841,2026-06-29,NA,paid_search,footwear,1,101.05,101.05,false
ORD-100842,2026-06-29,EMEA,organic,footwear,1,74.06,74.06,false
ORD-100843,2026-06-29,EMEA,email,footwear,1,68.43,68.43,false
ORD-100844,2026-06-29,EMEA,affiliate,bags,1,55.48,55.48,false
ORD-100845,2026-06-29,LATAM,email,bags,3,73.71,221.13,false
ORD-100846,2026-06-29,EMEA,organic,outerwear,2,186.33,372.66,false
ORD-100847,2026-06-29,NA,paid_search,outerwear,1,126.93,126.93,false
ORD-100848,2026-06-29,NA,organic,footwear,1,89.85,89.85,false
ORD-100849,2026-06-29,EMEA,organic,bags,1,77.94,77.94,false
ORD-100850,2026-06-29,NA,organic,accessories,1,26.15,26.15,false
ORD-100851,2026-06-29,NA,organic,footwear,1,74.67,74.67,false
ORD-100852,2026-06-29,NA,paid_search,bags,1,53.14,53.14,false
ORD-100853,2026-06-29,EMEA,paid_search,footwear,3,109.03,327.09,false
ORD-100854,2026-06-30,EMEA,email,footwear,2,95.98,191.96,false
ORD-100855,2026-06-30,NA,email,footwear,1,81.85,81.85,false
ORD-100856,2026-06-30,APAC,organic,accessories,1,33.33,33.33,false
ORD-100857,2026-06-30,NA,email,bags,1,49.11,49.11,false
ORD-100858,2026-06-30,APAC,organic,outerwear,2,135.77,271.54,false
ORD-100859,2026-06-30,APAC,affiliate,outerwear,1,114.92,114.92,false
ORD-100860,2026-06-30,LATAM,paid_search,accessories,2,31.98,63.96,false
ORD-100861,2026-06-30,EMEA,organic,outerwear,1,130.37,130.37,false
ORD-100862,2026-06-30,EMEA,paid_search,outerwear,1,173.85,173.85,false
ORD-100863,2026-06-30,NA,paid_search,outerwear,1,138.87,138.87,false
ORD-100864,2026-06-30,NA,organic,accessories,1,23.61,23.61,false
ORD-100865,2026-06-30,EMEA,organic,accessories,1,33.33,33.33,true
ORD-100866,2026-06-30,NA,organic,outerwear,2,193.2,386.4,false
ORD-100867,2026-06-30,APAC,paid_search,accessories,2,22.91,45.82,false
ORD-100868,2026-06-30,EMEA,organic,accessories,2,31.05,62.1,false
ORD-100869,2026-06-30,APAC,organic,footwear,1,97.65,97.65,false
ORD-100870,2026-06-30,APAC,organic,outerwear,1,155.97,155.97,false
ORD-100871,2026-06-30,NA,email,footwear,1,78.97,78.97,false
ORD-100872,2026-06-30,EMEA,affiliate,bags,3,67.48,202.44,false
ORD-100873,2026-06-30,NA,organic,outerwear,2,144.51,289.02,false
ORD-100874,2026-06-30,EMEA,email,footwear,2,113.23,226.46,false
ORD-100875,2026-06-30,NA,affiliate,accessories,1,21.3,21.3,false
ORD-100876,2026-06-30,APAC,email,accessories,4,26.0,104.0,false
ORD-100877,2026-06-30,NA,organic,footwear,2,82.45,164.9,false
ORD-100878,2026-06-30,EMEA,paid_search,footwear,1,95.68,95.68,false
ORD-100879,2026-06-30,EMEA,organic,outerwear,1,166.83,166.83,false
ORD-100880,2026-06-30,NA,organic,accessories,1,33.68,33.68,false
ORD-100881,2026-06-30,APAC,organic,bags,1,66.52,66.52,false
ORD-100882,2026-06-30,NA,organic,bags,1,85.07,85.07,false
ORD-100883,2026-06-30,NA,email,footwear,1,94.44,94.44,false
ORD-100884,2026-07-01,NA,email,footwear,1,85.07,85.07,false
ORD-100885,2026-07-01,EMEA,organic,bags,1,65.29,65.29,false
ORD-100886,2026-07-01,APAC,paid_search,bags,3,85.98,257.94,false
ORD-100887,2026-07-01,NA,paid_search,footwear,1,69.1,69.1,false
ORD-100888,2026-07-01,NA,organic,accessories,3,25.26,75.78,false
ORD-100889,2026-07-01,EMEA,organic,bags,1,61.2,61.2,false
ORD-100890,2026-07-01,APAC,paid_search,accessories,1,28.8,28.8,false
ORD-100891,2026-07-01,NA,organic,accessories,2,25.57,51.14,false
ORD-100892,2026-07-01,NA,organic,footwear,1,87.11,87.11,false
ORD-100893,2026-07-01,NA,organic,outerwear,4,129.76,519.04,false
ORD-100894,2026-07-01,NA,email,outerwear,2,154.54,309.08,false
ORD-100895,2026-07-01,NA,organic,footwear,1,113.05,113.05,false
ORD-100896,2026-07-01,EMEA,organic,bags,2,71.79,143.58,false
ORD-100897,2026-07-01,APAC,organic,outerwear,2,184.44,368.88,false
ORD-100898,2026-07-01,EMEA,organic,outerwear,2,180.84,361.68,false
ORD-100899,2026-07-01,NA,organic,outerwear,1,169.76,169.76,false
ORD-100900,2026-07-01,APAC,paid_search,bags,2,62.44,124.88,false
ORD-100901,2026-07-01,NA,organic,outerwear,2,173.21,346.42,false
ORD-100902,2026-07-01,APAC,paid_search,outerwear,1,191.64,191.64,false
ORD-100903,2026-07-01,APAC,paid_search,footwear,1,76.76,76.76,false
ORD-100904,2026-07-01,EMEA,organic,outerwear,3,130.27,390.81,false
ORD-100905,2026-07-01,NA,organic,accessories,1,34.67,34.67,true
ORD-100906,2026-07-01,EMEA,organic,accessories,2,24.47,48.94,false
ORD-100907,2026-07-01,EMEA,organic,bags,1,89.89,89.89,false
ORD-100908,2026-07-01,NA,paid_search,accessories,1,20.97,20.97,false
ORD-100909,2026-07-01,APAC,email,outerwear,1,162.71,162.71,false
ORD-100910,2026-07-01,EMEA,paid_search,outerwear,1,182.0,182.0,false
ORD-100911,2026-07-01,APAC,paid_search,bags,1,52.96,52.96,false
ORD-100912,2026-07-01,APAC,email,accessories,1,19.88,19.88,false
ORD-100913,2026-07-01,LATAM,affiliate,accessories,1,22.12,22.12,false
ORD-100914,2026-07-01,NA,paid_search,outerwear,1,125.59,125.59,false
ORD-100915,2026-07-01,APAC,organic,outerwear,2,134.63,269.26,false
ORD-100916,2026-07-01,NA,organic,accessories,2,27.52,55.04,false
ORD-100917,2026-07-01,APAC,organic,bags,2,85.74,171.48,false
ORD-100918,2026-07-01,EMEA,affiliate,outerwear,2,127.1,254.2,false
ORD-100919,2026-07-02,EMEA,organic,bags,1,77.35,77.35,false
ORD-100920,2026-07-02,NA,paid_search,bags,1,86.77,86.77,false
ORD-100921,2026-07-02,EMEA,paid_search,accessories,1,22.5,22.5,false
ORD-100922,2026-07-02,EMEA,affiliate,outerwear,1,158.97,158.97,false
ORD-100923,2026-07-02,EMEA,paid_search,outerwear,1,195.81,195.81,false
ORD-100924,2026-07-02,EMEA,organic,accessories,2,29.39,58.78,false
ORD-100925,2026-07-02,NA,organic,footwear,1,67.68,67.68,false
ORD-100926,2026-07-02,EMEA,organic,footwear,1,95.67,95.67,false
ORD-100927,2026-07-02,EMEA,organic,accessories,1,20.88,20.88,false
ORD-100928,2026-07-02,NA,email,bags,1,59.19,59.19,false
ORD-100929,2026-07-02,NA,organic,footwear,1,105.45,105.45,false
ORD-100930,2026-07-02,NA,affiliate,outerwear,1,114.38,114.38,false
ORD-100931,2026-07-02,APAC,email,bags,1,66.58,66.58,false
ORD-100932,2026-07-02,EMEA,email,bags,1,71.34,71.34,false
ORD-100933,2026-07-02,LATAM,affiliate,bags,1,51.03,51.03,false
ORD-100934,2026-07-02,LATAM,organic,footwear,1,84.44,84.44,false
ORD-100935,2026-07-03,EMEA,email,outerwear,2,155.75,311.5,false
ORD-100936,2026-07-03,EMEA,organic,outerwear,1,148.41,148.41,true
ORD-100937,2026-07-03,EMEA,organic,accessories,1,23.32,23.32,false
ORD-100938,2026-07-03,APAC,organic,footwear,2,80.95,161.9,false
ORD-100939,2026-07-03,LATAM,paid_search,footwear,4,80.58,322.32,false
ORD-100940,2026-07-03,EMEA,paid_search,bags,2,80.16,160.32,false
ORD-100941,2026-07-03,EMEA,affiliate,bags,4,65.11,260.44,false
ORD-100942,2026-07-03,NA,paid_search,accessories,1,31.36,31.36,false
ORD-100943,2026-07-03,LATAM,organic,footwear,1,100.04,100.04,false
ORD-100944,2026-07-03,NA,paid_search,bags,2,60.6,121.2,false
ORD-100945,2026-07-03,NA,organic,accessories,3,23.43,70.29,false
ORD-100946,2026-07-03,NA,email,bags,2,82.26,164.52,false
ORD-100947,2026-07-03,NA,organic,footwear,3,70.1,210.3,false
ORD-100948,2026-07-03,EMEA,paid_search,bags,1,82.62,82.62,false
ORD-100949,2026-07-03,EMEA,organic,footwear,2,94.58,189.16,false
ORD-100950,2026-07-03,LATAM,paid_search,bags,1,73.66,73.66,false
ORD-100951,2026-07-03,EMEA,organic,footwear,1,100.3,100.3,false
ORD-100952,2026-07-04,APAC,paid_search,footwear,1,75.94,75.94,false
ORD-100953,2026-07-04,NA,organic,accessories,1,26.76,26.76,false
ORD-100954,2026-07-04,NA,organic,accessories,2,27.96,55.92,false
ORD-100955,2026-07-04,NA,organic,accessories,1,27.96,27.96,false
ORD-100956,2026-07-04,NA,organic,bags,3,70.59,211.77,false
ORD-100957,2026-07-04,NA,organic,bags,3,59.8,179.4,false
ORD-100958,2026-07-04,APAC,organic,outerwear,2,164.16,328.32,false
ORD-100959,2026-07-04,EMEA,paid_search,accessories,2,35.0,70.0,false
ORD-100960,2026-07-04,NA,paid_search,accessories,2,21.19,42.38,false
ORD-100961,2026-07-04,NA,organic,footwear,3,116.95,350.85,false
ORD-100962,2026-07-05,EMEA,affiliate,accessories,1,28.97,28.97,false
ORD-100963,2026-07-05,EMEA,email,accessories,4,27.23,108.92,false
ORD-100964,2026-07-05,APAC,paid_search,outerwear,2,194.84,389.68,false
ORD-100965,2026-07-05,EMEA,paid_search,accessories,1,35.91,35.91,false
ORD-100966,2026-07-05,EMEA,organic,outerwear,1,125.74,125.74,false
ORD-100967,2026-07-05,LATAM,email,footwear,1,72.0,72.0,false
ORD-100968,2026-07-05,EMEA,paid_search,accessories,1,23.92,23.92,false
ORD-100969,2026-07-05,APAC,organic,bags,1,67.53,67.53,false
ORD-100970,2026-07-05,NA,paid_search,outerwear,1,133.84,133.84,false
ORD-100971,2026-07-05,NA,affiliate,footwear,1,79.9,79.9,false
ORD-100972,2026-07-05,NA,email,footwear,2,96.68,193.36,false
ORD-100973,2026-07-05,NA,organic,bags,1,83.23,83.23,false
ORD-100974,2026-07-06,APAC,paid_search,outerwear,1,178.51,178.51,false
ORD-100975,2026-07-06,EMEA,affiliate,bags,3,83.21,249.63,false
ORD-100976,2026-07-06,APAC,affiliate,accessories,1,20.08,20.08,false
ORD-100977,2026-07-06,NA,paid_search,accessories,2,35.13,70.26,false
ORD-100978,2026-07-06,EMEA,email,accessories,3,30.97,92.91,false
ORD-100979,2026-07-06,EMEA,organic,outerwear,1,130.84,130.84,false
ORD-100980,2026-07-06,APAC,organic,bags,1,50.92,50.92,false
ORD-100981,2026-07-06,NA,paid_search,bags,1,68.04,68.04,true
ORD-100982,2026-07-06,NA,organic,footwear,1,110.97,110.97,false
ORD-100983,2026-07-06,APAC,organic,accessories,2,26.4,52.8,false
ORD-100984,2026-07-06,EMEA,organic,footwear,1,119.07,119.07,false
ORD-100985,2026-07-06,NA,paid_search,footwear,2,111.16,222.32,false
ORD-100986,2026-07-06,EMEA,organic,accessories,2,29.25,58.5,false
ORD-100987,2026-07-06,NA,organic,accessories,1,35.49,35.49,false
ORD-100988,2026-07-06,APAC,paid_search,footwear,1,69.72,69.72,false
ORD-100989,2026-07-06,APAC,organic,footwear,2,89.99,179.98,false
ORD-100990,2026-07-07,APAC,email,bags,2,60.62,121.24,false
ORD-100991,2026-07-07,NA,paid_search,outerwear,1,155.62,155.62,false
ORD-100992,2026-07-07,NA,affiliate,footwear,1,94.04,94.04,false
ORD-100993,2026-07-07,NA,organic,footwear,1,112.79,112.79,false
ORD-100994,2026-07-07,EMEA,paid_search,bags,1,87.01,87.01,false
ORD-100995,2026-07-07,APAC,organic,outerwear,1,194.55,194.55,false
ORD-100996,2026-07-07,EMEA,paid_search,outerwear,2,133.61,267.22,false
ORD-100997,2026-07-07,APAC,organic,accessories,1,21.81,21.81,false
ORD-100998,2026-07-07,APAC,organic,bags,1,65.22,65.22,false
ORD-100999,2026-07-07,NA,affiliate,accessories,3,19.75,59.25,false
ORD-101000,2026-07-07,NA,email,outerwear,2,110.97,221.94,false
ORD-101001,2026-07-07,EMEA,paid_search,accessories,1,22.05,22.05,false
ORD-101002,2026-07-07,NA,email,footwear,2,89.44,178.88,false
ORD-101003,2026-07-07,EMEA,organic,footwear,1,115.93,115.93,false
ORD-101004,2026-07-07,NA,email,accessories,1,32.27,32.27,false
ORD-101005,2026-07-07,NA,organic,accessories,4,21.61,86.44,false
ORD-101006,2026-07-07,EMEA,paid_search,outerwear,2,165.01,330.02,false
ORD-101007,2026-07-07,NA,organic,outerwear,1,146.4,146.4,false
ORD-101008,2026-07-07,EMEA,email,footwear,1,80.98,80.98,true
ORD-101009,2026-07-08,EMEA,organic,outerwear,1,119.75,119.75,false
ORD-101010,2026-07-08,EMEA,paid_search,footwear,1,100.93,100.93,false
ORD-101011,2026-07-08,EMEA,paid_search,bags,2,53.88,107.76,false
ORD-101012,2026-07-08,NA,organic,bags,2,82.03,164.06,false
ORD-101013,2026-07-08,EMEA,paid_search,bags,1,66.61,66.61,false
ORD-101014,2026-07-08,NA,organic,bags,1,85.39,85.39,false
ORD-101015,2026-07-08,APAC,organic,footwear,3,88.89,266.67,false
ORD-101016,2026-07-08,NA,paid_search,accessories,1,23.32,23.32,false
ORD-101017,2026-07-08,APAC,email,outerwear,4,156.82,627.28,false
ORD-101018,2026-07-08,EMEA,organic,bags,2,72.45,144.9,false
ORD-101019,2026-07-08,NA,paid_search,outerwear,1,160.05,160.05,false
ORD-101020,2026-07-08,EMEA,paid_search,bags,1,75.15,75.15,false
ORD-101021,2026-07-08,APAC,email,footwear,1,118.76,118.76,true
ORD-101022,2026-07-08,EMEA,affiliate,accessories,3,34.07,102.21,false
ORD-101023,2026-07-08,NA,affiliate,outerwear,2,176.03,352.06,false
ORD-101024,2026-07-08,APAC,affiliate,accessories,1,26.38,26.38,false
ORD-101025,2026-07-08,NA,paid_search,bags,1,53.49,53.49,false
ORD-101026,2026-07-09,EMEA,paid_search,bags,2,73.01,146.02,false
ORD-101027,2026-07-09,APAC,organic,bags,1,65.21,65.21,false
ORD-101028,2026-07-09,EMEA,organic,bags,1,57.69,57.69,false
ORD-101029,2026-07-09,NA,paid_search,footwear,3,77.12,231.36,false
ORD-101030,2026-07-09,NA,organic,footwear,1,67.73,67.73,false
ORD-101031,2026-07-09,NA,organic,accessories,1,21.81,21.81,false
ORD-101032,2026-07-09,NA,organic,footwear,1,65.97,65.97,false
ORD-101033,2026-07-09,EMEA,email,bags,4,60.22,240.88,false
ORD-101034,2026-07-09,APAC,email,accessories,2,21.69,43.38,false
ORD-101035,2026-07-09,NA,paid_search,footwear,1,117.81,117.81,false
ORD-101036,2026-07-09,EMEA,organic,footwear,1,85.26,85.26,false
ORD-101037,2026-07-09,EMEA,paid_search,bags,2,79.27,158.54,false
ORD-101038,2026-07-09,NA,organic,accessories,1,30.05,30.05,false
ORD-101039,2026-07-09,APAC,paid_search,bags,1,85.45,85.45,false
ORD-101040,2026-07-09,NA,paid_search,bags,2,76.26,152.52,false
ORD-101041,2026-07-09,EMEA,paid_search,outerwear,1,114.37,114.37,false
ORD-101042,2026-07-09,EMEA,email,footwear,2,80.2,160.4,false
ORD-101043,2026-07-10,APAC,affiliate,outerwear,1,157.83,157.83,false
ORD-101044,2026-07-10,NA,paid_search,bags,1,53.0,53.0,false
ORD-101045,2026-07-10,NA,affiliate,outerwear,1,138.13,138.13,false
ORD-101046,2026-07-10,APAC,affiliate,accessories,1,28.06,28.06,false
ORD-101047,2026-07-10,NA,paid_search,accessories,2,30.8,61.6,false
ORD-101048,2026-07-10,APAC,organic,footwear,1,76.74,76.74,false
ORD-101049,2026-07-10,EMEA,email,accessories,1,33.43,33.43,false
ORD-101050,2026-07-10,NA,paid_search,accessories,1,25.56,25.56,false
ORD-101051,2026-07-10,EMEA,paid_search,bags,1,73.34,73.34,false
ORD-101052,2026-07-10,NA,paid_search,footwear,1,114.73,114.73,false
ORD-101053,2026-07-10,NA,organic,accessories,3,23.53,70.59,false
ORD-101054,2026-07-10,EMEA,paid_search,outerwear,3,114.09,342.27,false
ORD-101055,2026-07-10,EMEA,paid_search,bags,1,69.97,69.97,false
ORD-101056,2026-07-10,NA,organic,bags,1,69.04,69.04,false
ORD-101057,2026-07-10,EMEA,email,accessories,1,21.93,21.93,false
ORD-101058,2026-07-10,EMEA,paid_search,footwear,1,72.28,72.28,false
ORD-101059,2026-07-10,NA,affiliate,accessories,1,35.04,35.04,false
ORD-101060,2026-07-10,EMEA,paid_search,accessories,1,27.67,27.67,false
ORD-101061,2026-07-10,EMEA,email,footwear,2,89.49,178.98,false
ORD-101062,2026-07-11,EMEA,paid_search,outerwear,1,185.69,185.69,false
ORD-101063,2026-07-11,NA,email,bags,1,71.76,71.76,false
ORD-101064,2026-07-11,NA,organic,bags,1,83.21,83.21,false
ORD-101065,2026-07-11,NA,organic,bags,1,57.57,57.57,false
ORD-101066,2026-07-11,NA,paid_search,footwear,4,68.63,274.52,false
ORD-101067,2026-07-11,NA,organic,footwear,1,91.02,91.02,false
ORD-101068,2026-07-11,EMEA,paid_search,footwear,1,95.29,95.29,false
ORD-101069,2026-07-11,APAC,paid_search,outerwear,2,130.92,261.84,false
ORD-101070,2026-07-11,EMEA,paid_search,accessories,1,26.36,26.36,false
ORD-101071,2026-07-12,APAC,organic,footwear,1,96.33,96.33,false
ORD-101072,2026-07-12,NA,email,outerwear,1,157.78,157.78,false
ORD-101073,2026-07-12,EMEA,organic,outerwear,1,199.79,199.79,false
ORD-101074,2026-07-12,NA,affiliate,accessories,1,34.34,34.34,false
ORD-101075,2026-07-13,EMEA,paid_search,outerwear,1,142.24,142.24,false
ORD-101076,2026-07-13,NA,email,footwear,1,90.43,90.43,false
ORD-101077,2026-07-13,EMEA,paid_search,outerwear,2,139.68,279.36,false
ORD-101078,2026-07-13,APAC,email,bags,2,56.03,112.06,false
ORD-101079,2026-07-13,APAC,organic,footwear,2,88.41,176.82,false
ORD-101080,2026-07-13,NA,paid_search,outerwear,3,172.78,518.34,false
ORD-101081,2026-07-13,NA,paid_search,bags,1,54.4,54.4,false
ORD-101082,2026-07-13,EMEA,paid_search,accessories,1,21.91,21.91,false
ORD-101083,2026-07-13,NA,paid_search,bags,1,79.38,79.38,false
ORD-101084,2026-07-13,EMEA,paid_search,accessories,1,28.9,28.9,false
ORD-101085,2026-07-13,EMEA,paid_search,bags,2,87.32,174.64,false
ORD-101086,2026-07-13,NA,organic,bags,1,78.4,78.4,false
ORD-101087,2026-07-13,NA,organic,outerwear,1,188.02,188.02,false
ORD-101088,2026-07-14,NA,paid_search,outerwear,4,151.42,605.68,false
ORD-101089,2026-07-14,EMEA,paid_search,bags,2,88.45,176.9,false
ORD-101090,2026-07-14,APAC,organic,footwear,1,77.85,77.85,false
ORD-101091,2026-07-14,EMEA,paid_search,outerwear,1,131.63,131.63,false
ORD-101092,2026-07-14,NA,organic,outerwear,2,160.33,320.66,false
ORD-101093,2026-07-14,NA,organic,footwear,1,86.73,86.73,false
ORD-101094,2026-07-14,APAC,paid_search,footwear,1,81.85,81.85,false
ORD-101095,2026-07-14,NA,organic,outerwear,3,160.08,480.24,false
ORD-101096,2026-07-14,NA,paid_search,outerwear,1,177.83,177.83,false
ORD-101097,2026-07-14,NA,email,bags,1,57.97,57.97,false
ORD-101098,2026-07-14,NA,organic,bags,2,90.31,180.62,false
ORD-101099,2026-07-14,EMEA,affiliate,accessories,1,34.78,34.78,false
ORD-101100,2026-07-14,APAC,paid_search,outerwear,1,198.1,198.1,false
ORD-101101,2026-07-14,APAC,organic,outerwear,1,172.37,172.37,false
ORD-101102,2026-07-14,EMEA,organic,bags,1,89.52,89.52,false
ORD-101103,2026-07-14,EMEA,organic,bags,1,59.44,59.44,false
ORD-101104,2026-07-14,EMEA,organic,footwear,2,112.91,225.82,false
ORD-101105,2026-07-15,APAC,organic,accessories,3,20.75,62.25,false
ORD-101106,2026-07-15,EMEA,affiliate,bags,4,80.72,322.88,false
ORD-101107,2026-07-15,APAC,email,accessories,4,32.28,129.12,false
ORD-101108,2026-07-15,APAC,paid_search,accessories,2,31.94,63.88,false
